date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:49	180339/180339	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:45:48%20GMT	https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html	./SITES/Area%20of%20Square/study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html	(from )
21:45:50	121/121	---M--	200	added ('OK')	text/plain	etag:W/%22121-1547511298000%22	https://study.com/robots.txt		(from )
21:45:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://study.com/images/StudyCom-og-Facebook-Logo.jpg	./SITES/Area%20of%20Square/study.com/images/StudyCom-og-Facebook-Logo.1.delayed	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:51	80406/80406	---M--	200	added ('OK')	image/jpeg	etag:%225c75dab2-13a16%22	https://study.com/images/StudyCom-og-Facebook-Logo.jpg	./SITES/Area%20of%20Square/study.com/images/StudyCom-og-Facebook-Logo.jpg	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:52	12154/12154	---M-Z	200	added ('OK')	text/css	etag:W/%225c75db92-2f7a%22	https://study.com/css/openSans-0037d119cd.css	./SITES/Area%20of%20Square/study.com/css/openSans-0037d119cd.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:53	13639/13639	---M-Z	200	added ('OK')	text/css	etag:W/%225c75db92-3547%22	https://study.com/css/icons/icomoonSwap-ddfa762cb5.css	./SITES/Area%20of%20Square/study.com/css/icons/icomoonSwap-ddfa762cb5.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:56	223964/223964	---MCZ	200	added ('OK')	text/css	etag:W/%225c75db92-36adc%22	https://study.com/css/pages/globalFast-05e9320250.css	./SITES/Area%20of%20Square/study.com/css/pages/globalFast-05e9320250.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:56	223395/223395	---MCZ	200	added ('OK')	text/css	etag:W/%225c75db92-368a3%22	https://study.com/css/pages/globalDefer-f3c7a1589b.css	./SITES/Area%20of%20Square/study.com/css/pages/globalDefer-f3c7a1589b.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:56	1250/1250	---M-Z	200	added ('OK')	text/css	etag:W/%225c75db94-4e2%22	https://study.com/css/notification/humane-3.2.0-themes/remilon-custom-6af209b03a.css	./SITES/Area%20of%20Square/study.com/css/notification/humane-3.2.0-themes/remilon-custom-6af209b03a.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:57	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:W/%221150-1547511296000%22	https://study.com/favicon.ico?v=2	./SITES/Area%20of%20Square/study.com/favicon5e1f.ico	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:45:59	215503/215503	---MCZ	200	added ('OK')	text/css	etag:W/%225c75db92-349cf%22	https://study.com/css/pages/lessonFast-e3a99822ff.css	./SITES/Area%20of%20Square/study.com/css/pages/lessonFast-e3a99822ff.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:46:00	421303/421303	---MCZ	200	added ('OK')	text/css	etag:W/%225c75db92-66db7%22	https://study.com/css/pages/lessonDefer-26fb9ba67b.css	./SITES/Area%20of%20Square/study.com/css/pages/lessonDefer-26fb9ba67b.css	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:46:00	22050/22050	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:45:59%20GMT	https://study.com/academy/plans/teacher.html	./SITES/Area%20of%20Square/study.com/academy/plans/teacher.html	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:46:01	67107/67107	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:46:00%20GMT	https://study.com/academy/plans/teacher-group.html	./SITES/Area%20of%20Square/study.com/academy/plans/teacher-group.html	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
21:46:02	2721/2721	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:46:01%20GMT	https://study.com/academy/plans/enterprise.html	./SITES/Area%20of%20Square/study.com/academy/plans/enterprise.html	(from https://study.com/academy/lesson/how-to-find-the-area-of-a-triangle-lesson-for-kids.html)
